F,F,T, ,d,a,t,a,",", ,F,F,T, ,x, ,a,x,i,s,[,H,z,]
-66.875,2482.5
-66.875,2485.0
-71.25,2487.5
-75.625,2490.0
-70.625,2492.5
-65.625,2495.0
-68.75,2497.5
-71.25,2500.0
-66.875,2502.5
-62.5,2505.0
-63.75,2507.5
-64.375,2510.0
-73.125,2512.5
-81.25,2515.0
-73.125,2517.5
-64.375,2520.0
-65.625,2522.5
-66.875,2525.0
-71.25,2527.5
-75.0,2530.0
-69.375,2532.5
-63.75,2535.0
-64.375,2537.5
-65.0,2540.0
-71.875,2542.5
-78.75,2545.0
-71.875,2547.5
-65.0,2550.0
-66.25,2552.5
-66.875,2555.0
-73.125,2557.5
-79.375,2560.0
-73.125,2562.5
-66.875,2565.0
-68.75,2567.5
-70.625,2570.0
-71.25,2572.5
-71.875,2575.0
-68.75,2577.5
-65.0,2580.0
-67.5,2582.5
-70.0,2585.0
-70.625,2587.5
-71.25,2590.0
-68.125,2592.5
-64.375,2595.0
-66.25,2597.5
-68.125,2600.0
-71.25,2602.5
-73.75,2605.0
-70.625,2607.5
-67.5,2610.0
-72.5,2612.5
-76.875,2615.0
-73.125,2617.5
-69.375,2620.0
-67.5,2622.5
-65.0,2625.0
-69.375,2627.5
-73.125,2630.0
-71.875,2632.5
-70.0,2635.0
-67.5,2637.5
-65.0,2640.0
-68.125,2642.5
-70.625,2645.0
-73.75,2647.5
-76.875,2650.0
-76.25,2652.5
-75.0,2655.0
-75.0,2657.5
-75.0,2660.0
-70.625,2662.5
-65.625,2665.0
-66.25,2667.5
-66.875,2670.0
-74.375,2672.5
-81.875,2675.0
-73.75,2677.5
-65.625,2680.0
-66.25,2682.5
-66.875,2685.0
-74.375,2687.5
-81.875,2690.0
-73.75,2692.5
-65.0,2695.0
-65.625,2697.5
-65.625,2700.0
-81.875,2702.5
-98.125,2705.0
-83.125,2707.5
-67.5,2710.0
-73.125,2712.5
-78.125,2715.0
-72.5,2717.5
-66.25,2720.0
-67.5,2722.5
-68.75,2725.0
-70.625,2727.5
-72.5,2730.0
-68.125,2732.5
-63.125,2735.0
-63.75,2737.5
-64.375,2740.0
-73.75,2742.5
-83.125,2745.0
-74.375,2747.5
-65.625,2750.0
-66.875,2752.5
-67.5,2755.0
-71.875,2757.5
-76.25,2760.0
-71.25,2762.5
-65.625,2765.0
-67.5,2767.5
-68.75,2770.0
-71.875,2772.5
-74.375,2775.0
-70.0,2777.5
-65.625,2780.0
-68.75,2782.5
-71.875,2785.0
-70.625,2787.5
-68.75,2790.0
-65.625,2792.5
-62.5,2795.0
-65.625,2797.5
-68.125,2800.0
-68.125,2802.5
-67.5,2805.0
-65.0,2807.5
-61.875,2810.0
-65.0,2812.5
-68.125,2815.0
-69.375,2817.5
-70.0,2820.0
-67.5,2822.5
-64.375,2825.0
-72.5,2827.5
-80.0,2830.0
-71.25,2832.5
-62.5,2835.0
-61.25,2837.5
-60.0,2840.0
-65.0,2842.5
-70.0,2845.0
-67.5,2847.5
-64.375,2850.0
-62.5,2852.5
-60.625,2855.0
-68.125,2857.5
-75.0,2860.0
-68.75,2862.5
-61.875,2865.0
-61.25,2867.5
-60.0,2870.0
-69.375,2872.5
-78.125,2875.0
-68.75,2877.5
-59.375,2880.0
-59.375,2882.5
-58.75,2885.0
-66.875,2887.5
-74.375,2890.0
-65.625,2892.5
-56.875,2895.0
-56.875,2897.5
-56.875,2900.0
-65.0,2902.5
-72.5,2905.0
-64.375,2907.5
-55.625,2910.0
-60.0,2912.5
-64.375,2915.0
-58.75,2917.5
-52.5,2920.0
-53.125,2922.5
-53.75,2925.0
-58.75,2927.5
-63.75,2930.0
-57.5,2932.5
-50.625,2935.0
-51.875,2937.5
-52.5,2940.0
-56.25,2942.5
-60.0,2945.0
-54.375,2947.5
-48.75,2950.0
-50.625,2952.5
-51.875,2955.0
-53.125,2957.5
-53.75,2960.0
-49.375,2962.5
-44.375,2965.0
-46.25,2967.5
-48.125,2970.0
-48.75,2972.5
-48.75,2975.0
-44.375,2977.5
-40.0,2980.0
-41.875,2982.5
-43.75,2985.0
-41.875,2987.5
-40.0,2990.0
-35.0,2992.5
-29.375,2995.0
-28.125,2997.5
-26.25,3000.0
-26.25,3002.5
-26.25,3005.0
-28.75,3007.5
-30.625,3010.0
-37.5,3012.5
-43.75,3015.0
-42.5,3017.5
-40.625,3020.0
-40.0,3022.5
-39.375,3025.0
-45.625,3027.5
-51.25,3030.0
-48.125,3032.5
-45.0,3035.0
-44.375,3037.5
-43.75,3040.0
-51.25,3042.5
-58.75,3045.0
-53.125,3047.5
-47.5,3050.0
-46.875,3052.5
-46.25,3055.0
-56.25,3057.5
-65.625,3060.0
-57.5,3062.5
-48.75,3065.0
-48.75,3067.5
-48.75,3070.0
-61.875,3072.5
-75.0,3075.0
-62.5,3077.5
-50.0,3080.0
-50.625,3082.5
-50.625,3085.0
-62.5,3087.5
-73.75,3090.0
-62.5,3092.5
-51.25,3095.0
-51.875,3097.5
-52.5,3100.0
-59.375,3102.5
-66.25,3105.0
